person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,high_loan_burden,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,age_group_Middle-aged,age_group_Senior,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
26,60000,0.0,3,14650,12.61,0,0.24,1,3,0,False,False,True,False,False,False,False,False,False,True
25,31200,8.0,3,14700,12.29,1,0.47,0,4,0,False,False,True,False,False,False,False,False,False,False
24,82440,8.0,1,14700,8.49,0,0.18,0,4,0,False,False,True,False,False,False,False,False,False,False
22,24000,1.0,3,15000,12.73,1,0.63,1,4,1,False,False,True,False,False,False,False,False,True,False
24,105508,8.0,1,3500,7.66,0,0.03,0,4,0,False,False,False,False,False,False,False,True,False,False
22,105600,4.0,2,8000,11.49,0,0.08,0,2,0,False,False,False,False,False,False,False,False,True,False
23,105600,2.0,1,25000,6.99,0,0.24,0,4,0,False,False,False,False,False,False,False,False,True,False
22,28000,6.0,2,15000,10.99,1,0.54,0,2,1,False,False,True,False,False,True,False,False,False,False
23,105600,7.0,1,15000,7.51,0,0.14,0,3,0,False,False,False,False,False,False,False,False,False,False
24,105804,8.0,1,15000,7.49,0,0.14,0,3,0,False,False,False,False,False,False,False,False,True,False
25,105897,9.0,2,25000,11.36,0,0.24,0,3,0,False,False,False,False,False,False,False,True,False,False
24,105996,7.0,1,3000,7.51,0,0.03,0,3,0,False,False,False,False,False,False,False,True,False,False
23,105999,6.0,2,8550,9.88,0,0.08,0,2,0,False,False,False,False,False,False,False,False,False,True
22,106000,6.0,1,35000,7.49,0,0.33,0,2,0,False,False,False,False,False,False,False,False,False,True
26,28800,10.0,2,15000,10.0,1,0.52,0,2,1,False,False,True,False,False,False,False,True,False,False
26,106000,10.0,3,5000,12.98,0,0.05,0,4,0,False,False,False,False,False,False,False,True,False,False
25,106000,3.0,1,12000,6.54,0,0.11,0,2,0,False,False,False,False,False,False,False,False,False,False
25,94000,1.0,5,25000,16.82,1,0.27,1,2,0,False,False,False,False,False,False,False,False,False,True
23,106000,7.0,1,10000,7.14,0,0.09,0,2,0,False,False,False,False,False,True,False,False,False,False
25,79900,7.0,2,15000,11.12,1,0.16,0,4,0,False,False,False,False,False,False,False,True,False,False
26,29040,2.0,2,15000,9.62,1,0.52,0,4,1,False,False,True,False,False,True,False,False,False,False
22,30000,1.0,3,15000,15.27,1,0.5,1,2,0,False,False,True,False,False,False,False,False,False,False
26,30000,3.0,2,7500,11.14,0,0.25,0,3,0,False,True,False,False,False,True,False,False,False,False
24,106000,8.0,1,4575,7.51,0,0.04,0,2,0,False,False,False,False,False,False,False,False,False,False
26,30000,5.0,3,15000,12.84,1,0.5,0,3,0,False,False,True,False,False,False,False,False,False,False
26,106000,9.0,4,10000,15.33,0,0.09,1,3,0,False,False,False,False,False,True,False,False,False,False
22,106000,5.0,6,25000,18.09,0,0.24,0,3,0,False,False,False,False,False,True,False,False,False,False
21,31200,4.0,1,15000,6.62,1,0.48,0,3,0,False,False,True,False,False,False,False,True,False,False
25,106226,9.0,2,20000,12.18,0,0.19,0,4,0,False,False,False,False,False,True,False,False,False,False
24,106800,6.0,1,11525,5.42,0,0.11,0,4,0,False,False,False,False,False,True,False,False,False,False
24,106800,8.0,3,16000,13.06,0,0.15,1,4,0,False,False,False,False,False,False,False,False,True,False
21,31680,5.0,3,15000,12.61,1,0.47,1,4,0,False,False,True,False,False,False,False,True,False,False
24,106839,8.0,1,14000,7.88,0,0.13,0,4,0,False,False,False,False,False,False,False,False,False,False
26,30000,4.0,2,5000,11.58,0,0.17,0,4,0,False,True,False,False,False,False,False,False,False,True
26,30000,5.0,1,5000,7.49,0,0.17,0,4,0,False,True,False,False,False,False,False,False,False,True
25,106870,9.0,3,6000,15.27,0,0.06,1,4,0,False,True,False,False,False,True,False,False,False,False
23,106921,6.0,2,30000,9.99,0,0.28,0,3,0,False,False,False,False,False,False,False,True,False,False
23,106925,7.0,2,24250,12.18,0,0.23,0,3,0,False,False,False,False,False,True,False,False,False,False
22,106982,6.0,4,30000,14.91,0,0.28,1,3,0,False,False,False,False,False,True,False,False,False,False
25,30000,1.0,1,3000,9.63,0,0.1,0,2,0,False,True,False,False,False,False,False,False,True,False
25,107000,4.0,1,24000,5.99,0,0.22,0,2,0,False,False,False,False,False,False,False,False,False,False
22,80750,1.0,4,24000,15.99,1,0.25,0,4,0,False,False,False,False,False,False,False,True,False,False
22,32000,6.0,2,15000,9.88,1,0.47,0,4,0,False,False,True,False,False,True,False,False,False,False
21,32000,5.0,3,15000,11.09,1,0.47,0,3,0,False,False,True,False,False,False,False,False,False,True
25,107000,10.0,1,3000,7.49,0,0.03,0,2,0,False,False,False,False,False,False,True,False,False,False
22,32240,3.0,3,15000,13.22,1,0.47,0,3,0,False,False,True,False,False,False,False,False,True,False
22,107000,1.0,1,10000,7.14,0,0.09,0,2,0,False,False,False,False,False,False,False,False,False,True
25,107000,1.0,1,1000,7.4,0,0.01,0,4,0,False,False,False,False,False,False,False,True,False,False
23,95000,1.0,3,19800,13.22,1,0.21,1,3,0,False,False,False,False,False,False,True,False,False,False
25,107000,0.0,3,7000,12.87,0,0.07,0,2,0,False,False,False,False,False,False,False,True,False,False
22,107000,2.0,3,17400,13.47,0,0.16,0,4,0,False,False,False,False,False,False,False,True,False,False
24,30000,1.0,5,15000,15.68,1,0.5,0,3,0,False,True,False,False,False,False,False,True,False,False
23,95000,3.0,6,15000,17.03,1,0.16,0,2,0,False,False,False,False,False,False,True,False,False,False
23,33204,7.0,3,2000,14.72,0,0.06,1,3,0,False,False,True,False,False,False,False,True,False,False
22,107004,2.0,1,10000,7.29,0,0.09,0,3,0,False,False,False,False,False,True,False,False,False,False
24,107203,8.0,1,6000,7.4,0,0.06,0,2,0,False,False,False,False,False,False,False,False,True,False
23,107280,4.0,5,25000,16.45,0,0.23,1,4,0,False,False,False,False,False,True,False,False,False,False
26,33600,0.0,3,2000,13.48,0,0.06,1,2,0,False,False,True,False,False,False,False,False,True,False
24,30000,6.0,2,7500,10.96,0,0.25,0,4,0,False,True,False,False,False,False,True,False,False,False
26,107496,9.0,2,20000,12.69,0,0.19,0,4,0,False,False,False,False,False,False,False,False,False,False
22,33996,3.0,1,2000,8.0,0,0.06,0,2,0,False,False,True,False,False,True,False,False,False,False
26,107900,10.0,1,16500,8.94,0,0.15,0,3,0,False,False,False,False,False,False,False,True,False,False
22,108000,2.0,3,8000,15.27,0,0.07,1,2,0,False,True,False,False,False,False,False,False,False,True
25,108000,9.0,2,4800,12.42,0,0.04,0,4,0,False,False,False,False,False,False,False,False,True,False
21,34800,3.0,2,2000,11.71,0,0.06,0,3,0,False,False,True,False,False,False,False,True,False,False
24,34860,0.0,2,2000,10.99,0,0.06,0,2,0,False,False,True,False,False,False,False,False,False,True
23,34884,3.0,1,2000,6.92,0,0.06,0,2,0,False,False,True,False,False,True,False,False,False,False
25,108000,8.0,1,15000,6.62,0,0.14,0,2,0,False,False,False,False,False,False,False,False,False,True
25,35000,5.0,2,2000,9.91,0,0.06,0,4,0,False,False,True,False,False,False,False,False,False,True
24,35000,4.0,2,2000,10.59,0,0.06,0,3,0,False,False,True,False,False,True,False,False,False,False
24,108000,8.0,1,4200,7.49,0,0.04,0,3,0,False,False,False,False,False,False,False,False,False,False
25,108000,0.0,2,21000,11.71,0,0.19,0,4,0,False,False,False,False,False,False,True,False,False,False
26,35000,9.0,3,2000,13.99,0,0.06,0,2,0,False,False,True,False,False,False,False,True,False,False
24,108000,4.0,1,10000,5.99,0,0.09,0,2,0,False,False,False,False,False,False,False,False,True,False
23,108000,2.0,1,35000,8.49,0,0.32,0,4,0,False,True,False,False,False,False,False,False,False,True
26,108000,1.0,1,6000,7.49,0,0.06,0,4,0,False,False,False,False,False,True,False,False,False,False
22,35000,0.0,3,2000,12.99,0,0.06,1,2,0,False,False,True,False,False,False,False,False,False,True
25,30000,1.0,3,5000,13.48,0,0.17,1,3,0,False,True,False,False,False,False,False,False,False,True
26,108000,9.0,2,18300,10.99,0,0.17,0,3,0,False,False,False,False,False,False,True,False,False,False
26,108000,4.0,1,8000,5.42,0,0.07,0,4,0,False,False,False,False,False,False,True,False,False,False
22,35064,4.0,1,2000,8.38,0,0.06,0,2,0,False,False,True,False,False,False,False,False,False,False
25,35400,2.0,1,2000,8.49,0,0.06,0,2,0,False,False,True,False,False,False,False,True,False,False
26,108000,4.0,2,7200,9.62,0,0.07,0,2,0,False,False,False,False,False,False,True,False,False,False
26,96000,2.0,7,10000,21.14,1,0.1,0,3,0,False,False,False,False,False,False,False,False,False,True
26,108000,4.0,1,9000,5.79,0,0.08,0,2,0,False,False,False,False,False,False,False,False,True,False
24,108000,3.0,1,9050,5.42,0,0.08,0,2,0,False,False,False,False,False,True,False,False,False,False
25,108000,10.0,2,24250,10.75,0,0.22,0,2,0,False,False,False,False,False,False,True,False,False,False
26,108000,3.0,2,9000,10.38,0,0.08,0,4,0,False,False,False,False,False,False,False,False,False,True
25,108000,5.0,1,10000,7.88,0,0.09,0,3,0,False,False,False,False,False,False,False,False,False,True
24,108000,5.0,4,9950,14.96,0,0.09,1,4,0,False,False,False,False,False,True,False,False,False,False
23,108000,7.0,1,4500,7.14,0,0.04,0,3,0,False,False,False,False,False,False,False,False,False,False
26,36108,7.0,4,2000,16.49,0,0.06,0,3,0,False,False,True,False,False,False,False,True,False,False
24,37000,2.0,1,2000,5.42,0,0.05,0,4,0,False,False,True,False,False,False,False,True,False,False
26,108000,5.0,1,13000,8.94,0,0.12,0,2,0,False,False,False,False,False,False,False,False,True,False
23,37000,2.0,2,2000,11.14,0,0.05,0,4,0,False,False,True,False,False,False,False,False,True,False
26,108000,2.0,2,18500,12.18,0,0.17,0,2,0,False,False,False,False,False,False,False,True,False,False
26,108000,7.0,3,10000,13.57,0,0.09,0,4,0,False,False,False,False,False,False,True,False,False,False
25,37315,1.0,1,2000,6.39,0,0.05,0,4,0,False,False,True,False,False,False,False,False,False,False
22,38000,0.0,2,2000,11.36,0,0.05,0,3,0,False,False,True,False,False,True,False,False,False,False
23,108000,1.0,2,14000,11.89,0,0.13,0,2,0,False,False,False,False,False,True,False,False,False,False
24,108000,1.0,3,18000,12.53,0,0.17,1,3,0,False,False,False,False,False,False,True,False,False,False
24,108000,5.0,2,10000,9.7,0,0.09,0,4,0,True,False,False,False,False,True,False,False,False,False
25,108000,9.0,2,15000,10.39,0,0.14,0,4,0,False,False,False,False,False,False,False,True,False,False
23,108060,7.0,3,14400,14.27,0,0.13,0,2,0,False,False,False,False,False,False,False,False,False,False
24,38000,1.0,2,2000,11.83,0,0.05,0,2,0,False,False,True,False,False,False,False,True,False,False
24,108288,5.0,1,10000,8.49,0,0.09,0,2,0,False,False,False,False,False,False,False,False,False,False
21,38400,5.0,2,2000,10.99,0,0.05,0,2,0,False,False,True,False,False,False,False,False,False,True
23,38400,1.0,1,2000,7.66,0,0.05,0,3,0,False,False,True,False,False,False,False,False,False,True
22,108600,6.0,3,14400,13.48,0,0.13,0,3,0,False,False,False,False,False,True,False,False,False,False
23,108600,3.0,3,8000,12.87,0,0.07,1,2,0,False,False,False,False,False,False,False,True,False,False
24,108600,4.0,2,15000,12.18,0,0.14,0,2,0,False,False,False,False,False,False,False,False,False,False
25,32400,1.0,3,2000,14.35,1,0.06,0,2,0,False,False,True,False,False,True,False,False,False,False
26,39000,2.0,3,2000,12.98,0,0.05,0,4,0,False,False,True,False,False,True,False,False,False,False
25,108960,0.0,3,10000,13.57,0,0.09,0,3,0,False,False,False,False,False,False,False,False,True,False
25,109000,9.0,1,12000,7.51,0,0.11,0,4,0,False,False,False,False,False,False,False,False,False,True
25,109000,6.0,1,16000,6.03,0,0.15,0,2,0,False,False,False,False,False,False,False,False,False,False
24,33500,5.0,3,2000,13.8,1,0.06,0,2,0,False,False,True,False,False,False,True,False,False,False
24,109000,3.0,2,8800,12.69,0,0.08,0,2,0,False,False,False,False,False,False,False,False,False,False
23,109000,5.0,1,7500,8.9,0,0.07,0,4,0,False,False,False,False,False,True,False,False,False,False
24,109000,8.0,2,6000,11.99,0,0.06,0,4,0,False,False,False,False,False,True,False,False,False,False
26,109000,10.0,1,15000,6.99,0,0.14,0,4,0,False,False,False,False,False,False,False,False,True,False
25,109000,5.0,1,5000,8.49,0,0.05,0,3,0,False,False,False,False,False,False,False,False,False,True
26,109000,0.0,1,20000,6.54,0,0.18,0,3,0,False,False,False,False,False,False,False,False,False,False
26,109000,8.0,2,20000,10.75,0,0.18,0,4,0,False,False,False,False,False,False,False,True,False,False
25,109000,5.0,2,15000,10.25,0,0.14,0,3,0,False,False,False,False,False,False,False,False,False,False
24,109000,9.0,2,15250,11.14,0,0.14,0,4,0,False,False,False,False,False,False,False,False,False,True
22,97000,4.0,2,14000,11.48,1,0.14,0,2,0,False,False,False,False,False,False,False,False,False,False
25,109000,9.0,1,14000,9.63,0,0.13,0,3,0,False,False,False,False,False,True,False,False,False,False
26,109000,10.0,1,6000,7.68,0,0.06,0,3,0,False,False,False,False,False,False,False,False,True,False
26,109200,10.0,1,2300,7.9,0,0.02,0,4,0,False,False,False,False,False,False,False,False,True,False
23,109200,4.0,1,10000,8.63,0,0.09,0,2,0,False,False,False,False,False,False,False,False,False,True
24,109500,3.0,2,3500,10.75,0,0.03,0,3,0,False,False,False,False,False,True,False,False,False,False
26,109500,11.0,5,20000,17.56,0,0.18,0,2,0,False,False,False,False,False,False,False,False,False,True
26,109500,10.0,2,5000,10.95,0,0.05,0,3,0,False,False,False,False,False,False,False,False,False,True
24,109720,2.0,2,20000,10.75,0,0.18,0,4,0,False,False,False,False,False,False,False,False,False,True
23,39996,7.0,2,2000,10.99,0,0.05,0,2,0,False,False,True,False,False,False,False,False,True,False
25,110000,8.0,1,5500,6.62,0,0.05,0,2,0,False,False,False,False,False,False,False,False,False,False
23,40000,5.0,2,2000,11.71,0,0.05,0,2,0,False,False,True,False,False,False,False,False,True,False
25,33600,0.0,2,15000,11.11,1,0.45,0,4,0,False,False,True,False,False,False,False,False,True,False
26,110000,1.0,2,5000,12.69,0,0.05,0,2,0,False,False,False,False,False,False,False,True,False,False
21,33800,5.0,2,15000,11.71,1,0.44,0,2,0,False,False,True,False,False,False,False,True,False,False
22,33996,6.0,4,15000,14.96,1,0.44,1,4,0,False,False,True,False,False,False,False,False,False,True
22,40800,5.0,1,2000,6.62,0,0.05,0,3,0,False,False,True,False,False,True,False,False,False,False
25,110000,5.0,3,1200,13.49,0,0.01,0,4,0,False,False,False,False,False,False,False,False,False,True
22,34800,6.0,4,2000,16.89,1,0.06,1,4,0,False,False,True,False,False,False,False,False,False,False
25,110000,9.0,3,8000,13.48,0,0.07,0,3,0,False,False,False,False,False,True,False,False,False,False
25,42000,2.0,2,2000,9.25,0,0.05,0,3,0,False,False,True,False,False,False,False,True,False,False
25,110000,1.0,2,10000,12.69,0,0.09,0,3,0,False,False,False,False,False,False,False,False,False,False
26,28944,10.0,2,9000,10.99,0,0.31,0,4,0,False,True,False,False,False,True,False,False,False,False
25,110000,6.0,2,28000,9.91,0,0.25,0,2,0,False,True,False,False,False,False,False,False,True,False
24,110000,8.0,1,27300,7.51,0,0.25,0,3,0,False,False,False,False,False,False,False,False,True,False
22,42000,6.0,2,2000,10.36,0,0.05,0,4,0,False,False,True,False,False,True,False,False,False,False
23,28872,7.0,2,2000,10.37,0,0.07,0,3,0,False,True,False,False,False,False,False,False,False,True
25,110000,7.0,2,8400,12.69,0,0.08,0,4,0,False,False,False,False,False,False,False,False,False,False
23,110000,4.0,2,25000,9.91,0,0.23,0,3,0,False,False,False,False,False,True,False,False,False,False
24,110000,0.0,1,5000,6.03,0,0.05,0,4,0,False,False,False,False,False,True,False,False,False,False
22,110000,6.0,1,2800,8.49,0,0.03,0,4,0,False,False,False,False,False,False,False,False,True,False
23,110000,4.0,1,2500,6.99,0,0.02,0,2,0,False,False,False,False,False,False,False,False,False,True
24,110000,2.0,2,9000,10.99,0,0.08,0,3,0,False,False,False,False,False,True,False,False,False,False
22,110000,0.0,1,28000,7.49,0,0.25,0,4,0,False,False,False,False,False,False,False,False,False,False
23,42870,7.0,1,2000,5.42,0,0.05,0,3,0,False,False,True,False,False,False,False,True,False,False
24,110000,8.0,1,10800,6.99,0,0.1,0,4,0,False,False,False,False,False,False,False,True,False,False
23,110000,0.0,2,7000,10.59,0,0.06,0,2,0,False,False,False,False,False,False,False,False,False,True
23,42996,7.0,3,2000,13.61,0,0.05,1,2,0,False,False,True,False,False,False,False,False,False,True
25,110000,7.0,2,8000,10.99,0,0.07,0,3,0,False,True,False,False,False,False,False,False,False,True
24,37200,3.0,4,2000,15.31,1,0.05,0,2,0,False,False,True,False,False,False,False,False,False,True
24,110000,8.0,4,10000,15.62,0,0.09,1,4,0,False,False,False,False,False,False,False,False,True,False
26,37680,5.0,4,2000,14.96,1,0.05,0,3,0,False,False,True,False,False,False,False,True,False,False
21,110000,0.0,2,14000,9.99,0,0.13,0,2,0,False,False,False,False,False,False,False,False,False,True
26,83300,0.0,4,28000,15.62,1,0.29,1,2,0,False,False,False,False,False,False,False,True,False,False
25,44000,2.0,1,2000,7.66,0,0.05,0,3,0,False,False,True,False,False,False,False,False,False,True
26,110000,10.0,3,23750,12.99,0,0.22,1,4,0,False,False,False,False,False,False,True,False,False,False
24,98000,1.0,3,16000,14.79,1,0.16,1,2,0,False,False,False,False,False,False,False,False,False,False
21,44304,5.0,3,2000,13.85,0,0.05,0,4,0,False,False,True,False,False,True,False,False,False,False
23,45000,1.0,3,2000,13.49,0,0.04,0,2,0,False,False,True,False,False,False,False,False,False,False
24,45000,1.0,3,2000,13.99,0,0.04,1,2,0,False,False,True,False,False,False,False,False,True,False
25,39000,3.0,1,2000,7.66,1,0.05,0,4,0,False,False,True,False,False,False,True,False,False,False
